TELCO_ID,PREPAID_AMT_MTH_1,PREPAID_AMT_MTH_2,PREPAID_AMT_MTH_3,PREPAID_AMT_MTH_4,PREPAID_AMT_MTH_5,PREPAID_AMT_MTH_6,POSTPAID_AMT_MTH_1,POSTPAID_AMT_MTH_2,POSTPAID_AMT_MTH_3,POSTPAID_AMT_MTH_4,POSTPAID_AMT_MTH_5,POSTPAID_AMT_MTH_6,TOTAL_POSTPAID_AMT,TOTAL_PREPAID_AMT,AVG_POSTPAID_AMT,AVG_PREPAID_AMT
C-55255,68.75,0,0,0,0,0,0,0,0,0,0,0,0,68.75,0,11.45833333
C-64942,93.75,25,50,56.25,50,12.5,0,0,0,0,0,0,0,287.5,0,47.91666666
C-57094,237.5,112.5,231.25,293.75,12.5,0,0,0,0,0,0,0,0,887.5,0,147.9166666
C-44508,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,2.083333334,0
C-56502,0,75,50,93.75,56.25,0,0,0,0,0,0,0,0,275,0,45.83333334
C-58717,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,2.083333334
C-52247,0,0,0,0,0,0,0,0,0,0,117.5,0,117.5,0,19.58333334,0
C-62112,12.5,18.75,12.5,0,0,12.5,0,0,0,0,0,0,0,56.25,0,9.375
C-62580,168.75,87.5,25,87.5,25,0,0,0,0,0,0,0,0,393.75,0,65.625
C-54388,0,0,0,0,0,0,201.0625,0,125,108.75,112.625,107.75,655.1875,0,109.1979167,0
C-64299,0,0,0,62.5,0,0,0,0,0,0,0,0,0,62.5,0,10.41666667
C-51641,25,0,0,0,62.5,125,0,0,0,0,0,0,0,212.5,0,35.41666666
C-58958,37.5,0,43.75,0,37.5,12.5,0,0,0,0,0,0,0,131.25,0,21.875
C-54002,0,37.5,37.5,50,12.5,0,0,106.375,105.625,107.5,213.75,0,533.25,137.5,88.875,22.91666666
C-60015,0,0,0,0,0,37.5,0,0,0,0,0,0,0,37.5,0,6.25
C-63214,0,0,0,0,75,0,0,0,0,0,0,0,0,75,0,12.5
C-52521,50,68.75,18.75,37.5,112.5,0,0,0,0,0,0,0,0,287.5,0,47.91666666
C-42321,0,0,0,0,0,0,112.625,0,0,0,0,0,112.625,0,18.77083334,0
C-57130,0,56.25,0,0,0,0,0,0,0,0,0,0,0,56.25,0,9.375
C-61888,25,125,50,50,87.5,31.25,0,0,0,0,0,0,0,368.75,0,61.45833334
C-55810,0,100,150,37.5,37.5,37.5,0,0,0,0,0,0,0,362.5,0,60.41666666
C-53933,0,0,0,18.75,62.5,18.75,0,0,0,0,0,0,0,100,0,16.66666666
C-55559,0,0,0,75,0,0,107.5,98.75,112.5,106.25,100,112.5,637.5,75,106.25,12.5
C-48207,0,75,0,50,0,75,0,0,87.5,87.5,75,160,410,200,68.33333334,33.33333334
C-63689,0,0,0,62.5,0,12.5,0,0,0,0,0,0,0,75,0,12.5
C-65244,125,75,6.25,50,0,0,0,0,0,0,0,0,0,256.25,0,42.70833334
C-45880,100,62.5,0,68.75,62.5,0,0,0,0,0,0,0,0,293.75,0,48.95833334
C-65379,100,156.25,56.25,68.75,81.25,12.5,0,0,0,0,0,0,0,475,0,79.16666666
C-42082,0,25,6.25,0,0,0,0,0,0,0,0,0,0,31.25,0,5.208333334
C-58266,0,0,0,0,0,0,113.4375,107.4375,100.5,0,0,0,321.375,0,53.5625,0
C-61532,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,25,0,4.166666666
C-62773,0,0,0,0,0,0,0,0,0,0,0,125,125,0,20.83333334,0
C-47742,0,25,137.5,137.5,68.75,0,0,0,0,0,0,0,0,368.75,0,61.45833334
C-51669,62.5,25,25,0,37.5,0,0,0,0,0,0,0,0,150,0,25
C-48023,137.5,37.5,87.5,237.5,225,0,1.25,0,0,0,0,0,1.25,725,0.208333334,120.8333333
C-55443,50,62.5,37.5,18.75,0,0,0,0,0,0,0,0,0,168.75,0,28.125
C-61483,0,0,0,0,12.5,0,0,0,0,0,0,0,0,12.5,0,2.083333334
C-56160,0,0,0,0,6.25,0,0,0,0,0,0,0,0,6.25,0,1.041666666
C-64279,0,0,0,0,0,0,216.25,37.75,0,0,0,0,254,0,42.33333334,0
C-64004,12.5,18.75,0,0,0,0,0,0,0,0,0,0,0,31.25,0,5.208333334
C-55664,0,0,0,87.5,12.5,0,0,0,0,0,0,0,0,100,0,16.66666666
C-43710,118.75,93.75,106.25,87.5,0,0,0,0,0,0,0,0,0,406.25,0,67.70833334
C-56998,0,0,0,0,0,0,0,0,50.375,0,0,0,50.375,0,8.395833334,0
C-50712,0,0,0,0,0,0,0,0,39.725,0,0,0,39.725,0,6.620833334,0
C-63292,75,0,0,0,0,0,0,0,0,0,0,0,0,75,0,12.5
C-65242,0,0,6.25,12.5,0,0,0,0,0,0,0,0,0,18.75,0,3.125
C-61981,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,25,0,4.166666666
C-63810,0,0,37.5,0,0,25,0,0,0,0,0,0,0,62.5,0,10.41666667
C-58579,0,0,0,0,0,56.25,0,0,0,0,0,0,0,56.25,0,9.375
C-56046,25,56.25,25,31.25,12.5,0,0,0,0,0,0,0,0,150,0,25
C-51365,37.5,12.5,50,0,0,0,0,0,0,0,0,0,0,100,0,16.66666666
C-52816,150,0,75,0,0,75,0,0,0,0,0,0,0,300,0,50
C-51268,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,2.083333334
C-46119,0,0,12.5,6.25,56.25,0,0,0,0,0,0,0,0,75,0,12.5
C-62514,75,25,37.5,37.5,6.25,0,0,0,0,0,0,0,0,181.25,0,30.20833334
C-61378,137.5,43.75,12.5,187.5,225,0,0,0,0,0,0,0,0,606.25,0,101.0416667
C-64577,150,31.25,31.25,18.75,12.5,12.5,0,0,0,0,0,0,0,256.25,0,42.70833334
C-57769,0,0,0,0,0,0,162.5,0,138.75,0,0,0,301.25,0,50.20833334,0
C-55564,0,0,0,0,0,0,250,0,0,0,0,0,250,0,41.66666666,0
C-48880,443.75,537.5,37.5,0,0,0,0,0,0,0,0,0,0,1018.75,0,169.7916666
C-54905,218.75,93.75,0,0,0,0,0,0,0,0,0,0,0,312.5,0,52.08333334
C-42932,31.25,112.5,37.5,25,0,0,0,0,0,0,0,0,0,206.25,0,34.375
C-64189,0,0,0,0,0,12.5,0,0,0,0,0,0,0,12.5,0,2.083333334
C-46349,75,250,100,175,150,25,0,0,0,0,0,0,0,775,0,129.1666666
C-49554,75,62.5,12.5,0,0,75,0,0,0,0,0,0,0,225,0,37.5
C-48438,43.75,0,0,0,0,0,0,0,0,0,0,0,0,43.75,0,7.291666666
C-45744,0,0,0,0,0,12.5,0,0,0,0,0,0,0,12.5,0,2.083333334
C-58742,0,0,25,68.75,62.5,31.25,0,0,0,0,0,0,0,187.5,0,31.25
C-50156,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4.166666666
C-56239,37.5,6.25,6.25,0,37.5,0,0,0,0,0,0,0,0,87.5,0,14.58333334
C-63041,37.5,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,6.25
C-61900,0,0,0,50,25,81.25,0,0,0,0,0,0,0,156.25,0,26.04166666
C-62339,0,0,0,50,43.75,0,0,0,0,0,0,0,0,93.75,0,15.625
C-63971,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,2.083333334
C-54039,0,0,37.5,0,0,0,0,0,0,0,0,0,0,37.5,0,6.25
C-64298,162.5,118.75,81.25,6.25,0,0,0,0,0,0,0,0,0,368.75,0,61.45833334
C-61883,0,0,93.75,93.75,62.5,0,0,0,0,0,0,0,0,250,0,41.66666666
C-52480,250,25,18.75,12.5,0,0,0,0,0,0,0,0,0,306.25,0,51.04166666
C-64973,0,0,6.25,0,0,0,0,0,0,0,0,0,0,6.25,0,1.041666666
C-54495,0,0,0,0,0,0,375,250,375,0,0,0,1000,0,166.6666666,0
C-62113,50,37.5,0,0,0,0,0,0,0,0,0,0,0,87.5,0,14.58333334
C-59649,0,0,0,37.5,62.5,0,0,0,0,0,0,0,0,100,0,16.66666666
C-64895,75,12.5,137.5,400,168.75,112.5,0,0,0,0,0,0,0,906.25,0,151.0416666
C-44290,37.5,175,87.5,62.5,0,68.75,0,0,0,0,0,0,0,431.25,0,71.875
C-61657,350,75,87.5,62.5,62.5,75,0,0,0,0,0,0,0,712.5,0,118.75
C-61782,75,43.75,0,37.5,256.25,56.25,0,0,0,0,0,0,0,468.75,0,78.125
C-52941,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,2.083333334
C-43006,6.25,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,1.041666666
C-43504,62.5,137.5,0,0,125,0,0,0,0,0,0,0,0,325,0,54.16666666
C-40140,0,0,0,0,0,0,0,0,0,0,0,45.875,45.875,0,7.645833334,0
C-63236,25,50,0,12.5,100,25,0,0,0,0,0,0,0,212.5,0,35.41666666
C-49497,187.5,150,100,112.5,0,0,0,0,0,0,0,0,0,550,0,91.66666666
C-59396,375,0,0,0,18.75,0,0,0,0,0,0,0,0,393.75,0,65.625
C-61510,62.5,56.25,0,0,0,0,0,0,0,0,0,0,0,118.75,0,19.79166666
C-58096,62.5,12.5,150,0,0,0,0,0,0,0,0,0,0,225,0,37.5
C-57958,87.5,37.5,37.5,0,37.5,37.5,0,0,0,0,0,0,0,237.5,0,39.58333334
C-61080,0,0,0,0,43.75,50,0,0,0,0,0,0,0,93.75,0,15.625
C-59370,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,2.083333334
C-45200,18.75,0,6.25,6.25,0,0,0,0,0,0,0,0,0,31.25,0,5.208333334
C-47062,0,0,0,0,0,0,233.2,0,0,0,0,0,233.2,0,38.86666666,0
C-43502,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,12.5,0,2.083333334
C-59950,206.25,243.75,106.25,118.75,43.75,0,0,0,0,0,0,0,0,718.75,0,119.7916667
C-61383,0,0,37.5,12.5,12.5,12.5,0,0,0,0,0,0,0,75,0,12.5
C-60295,25,25,37.5,0,0,12.5,235,235,115,0,112.625,135.125,832.75,100,138.7916666,16.66666666
C-48449,81.25,50,87.5,25,75,62.5,0,0,0,0,0,0,0,381.25,0,63.54166666
C-51922,150,112.5,43.75,6.25,0,0,0,0,0,0,0,0,0,312.5,0,52.08333334
C-60213,50,350,87.5,0,75,37.5,0,0,0,0,0,0,0,600,0,100
C-49734,50,37.5,50,12.5,0,0,0,0,0,0,0,0,0,150,0,25
C-58351,0,0,0,12.5,0,0,175,325.6875,107.1875,212.25,121.5625,0,941.6875,12.5,156.9479166,2.083333334
C-47454,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,25,0,4.166666666
C-57474,43.75,43.75,37.5,12.5,0,0,0,0,0,0,0,0,0,137.5,0,22.91666666
C-55831,12.5,0,0,0,0,0,0,135.65,0,0,0,0,135.65,12.5,22.60833334,2.083333334
C-65010,212.5,75,62.5,0,0,0,0,0,0,0,0,0,0,350,0,58.33333334
C-50325,18.75,112.5,50,0,0,0,0,0,0,0,0,0,0,181.25,0,30.20833334
C-64600,75,0,0,0,0,0,0,0,0,0,0,0,0,75,0,12.5
C-54450,0,125,0,0,0,0,0,328.925,0,0,0,0,328.925,125,54.82083334,20.83333334
C-60725,125,0,81.25,56.25,81.25,156.25,0,0,0,0,0,0,0,500,0,83.33333334
C-61624,31.25,106.25,162.5,137.5,0,0,0,0,0,0,0,0,0,437.5,0,72.91666666
C-46047,0,0,0,0,0,0,900,900,900,0,0,0,2700,0,450,0
C-40426,0,12.5,37.5,181.25,62.5,56.25,0,0,0,0,0,0,0,350,0,58.33333334
C-40722,0,0,0,0,0,0,108.75,0,0,0,0,0,108.75,0,18.125,0
C-48551,0,0,0,6.25,0,0,0,0,0,0,0,0,0,6.25,0,1.041666666
C-47798,0,0,0,0,0,0,0,0,0,130.425,0,0,130.425,0,21.7375,0
C-65344,12.5,75,125,406.25,200,0,0,0,0,0,0,0,0,818.75,0,136.4583334
C-50266,0,0,37.5,31.25,0,0,0,0,0,0,0,0,0,68.75,0,11.45833333
C-51575,225,168.75,162.5,225,131.25,181.25,0,0,0,0,0,0,0,1093.75,0,182.2916666
C-57838,75,0,0,0,0,0,250,0,300,0,87.5,0,637.5,75,106.25,12.5
C-62811,75,75,75,75,75,0,0,0,0,0,0,0,0,375,0,62.5
C-62838,0,0,12.5,0,0,0,125,0,0,0,0,0,125,12.5,20.83333334,2.083333334
C-65381,12.5,0,6.25,75,0,143.75,0,0,0,0,0,0,0,237.5,0,39.58333334
C-51371,25,0,0,37.5,0,0,0,0,0,0,0,0,0,62.5,0,10.41666667
C-57984,37.5,0,0,0,0,0,0,227.25,0,0,0,0,227.25,37.5,37.875,6.25
C-48755,0,25,6.25,0,0,0,0,0,0,0,0,0,0,31.25,0,5.208333334
C-64030,118.75,81.25,43.75,6.25,0,0,0,0,0,0,0,0,0,250,0,41.66666666
C-43795,25,0,0,37.5,37.5,100,0,0,0,0,0,0,0,200,0,33.33333334
C-64916,75,0,0,0,0,0,0,0,0,0,0,0,0,75,0,12.5
C-57465,25,43.75,93.75,81.25,0,0,0,0,0,0,0,0,0,243.75,0,40.625
C-41584,0,0,0,0,0,0,227.5,225,225,0,0,0,677.5,0,112.9166667,0
C-45702,56.25,0,37.5,0,0,0,0,0,0,0,0,0,0,93.75,0,15.625
C-46823,162.5,0,37.5,81.25,25,125,0,0,0,0,0,0,0,431.25,0,71.875
C-51074,0,112.5,0,0,0,0,0,0,0,0,0,0,0,112.5,0,18.75
C-62969,0,75,37.5,25,81.25,62.5,0,0,0,0,0,0,0,281.25,0,46.875
C-57020,0,0,43.75,50,0,37.5,0,0,0,0,0,0,0,131.25,0,21.875
C-60559,0,0,0,0,0,0,77.5,87.5,116.625,62.5,0,0,344.125,0,57.35416666,0
C-55150,437.5,100,300,112.5,787.5,275,0,0,0,0,0,0,0,2012.5,0,335.4166666
C-56614,162.5,25,18.75,25,6.25,0,0,0,0,0,0,0,0,237.5,0,39.58333334
C-48882,0,0,0,0,0,0,0,750,0,0,0,0,750,0,125,0
C-55092,0,0,0,0,0,0,700,350,350,0,315,367.5,2082.5,0,347.0833334,0
C-43275,18.75,12.5,18.75,25,0,0,0,0,0,0,0,0,0,75,0,12.5
C-65197,81.25,187.5,50,68.75,0,0,0,0,0,0,0,0,0,387.5,0,64.58333334
C-51531,0,0,0,0,6.25,0,0,0,100,0,98.75,0,198.75,6.25,33.125,1.041666666
C-52076,0,0,31.25,0,12.5,0,0,0,0,0,0,0,0,43.75,0,7.291666666
C-64763,6.25,31.25,18.75,0,0,0,0,0,0,0,0,0,0,56.25,0,9.375
C-63513,100,287.5,0,0,0,0,0,0,0,0,0,0,0,387.5,0,64.58333334
C-63555,0,0,0,0,25,6.25,0,0,0,0,0,0,0,31.25,0,5.208333334
C-62682,25,0,0,0,0,31.25,0,0,0,0,0,0,0,56.25,0,9.375
C-51630,0,0,0,0,0,0,0,0,0,0,0,105,105,0,17.5,0
C-65235,87.5,250,212.5,100,62.5,0,0,0,125,125,0,0,250,712.5,41.66666666,118.75
C-46795,125,0,0,12.5,0,0,0,0,0,0,0,0,0,137.5,0,22.91666666
C-61859,0,0,0,0,0,0,137.5,137.5,0,0,0,0,275,0,45.83333334,0
C-59565,0,37.5,50,37.5,37.5,87.5,25,0,0,0,0,0,25,250,4.166666666,41.66666666
C-60676,75,87.5,12.5,87.5,62.5,0,0,0,0,0,0,0,0,325,0,54.16666666
C-63753,0,25,0,0,0,0,0,188.75,0,0,0,0,188.75,25,31.45833334,4.166666666
C-64220,31.25,50,56.25,56.25,0,0,0,0,0,0,0,0,0,193.75,0,32.29166666
C-49698,0,12.5,87.5,0,0,0,0,0,0,0,0,0,0,100,0,16.66666666
C-62577,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,2.083333334
C-60665,0,0,0,0,0,0,0,0,0,397.5,0,0,397.5,0,66.25,0
C-65127,93.75,62.5,87.5,118.75,0,0,0,0,0,0,0,0,0,362.5,0,60.41666666
C-62726,93.75,131.25,0,0,0,0,0,0,0,0,0,0,0,225,0,37.5
C-57500,25,0,18.75,0,81.25,0,0,0,0,0,0,0,0,125,0,20.83333334
C-47623,0,37.5,0,0,0,0,0,0,0,0,0,0,0,37.5,0,6.25
C-56531,18.75,0,12.5,0,0,0,0,0,0,0,0,0,0,31.25,0,5.208333334
C-58011,0,0,0,0,0,0,0,0,0,0,0,397.5,397.5,0,66.25,0
C-49800,37.5,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,6.25
C-50425,0,0,0,0,0,37.5,0,375,0,181.25,0,180.9625,737.2125,37.5,122.86875,6.25
C-62252,0,0,6.25,0,0,0,0,0,0,0,0,0,0,6.25,0,1.041666666
C-45956,200,25,37.5,62.5,37.5,100,0,0,0,0,0,0,0,462.5,0,77.08333334
C-53098,0,0,0,6.25,0,100,0,0,0,0,0,0,0,106.25,0,17.70833334
C-61689,25,118.75,43.75,12.5,12.5,125,0,0,0,0,0,0,0,337.5,0,56.25
C-65303,25,50,37.5,6.25,0,0,0,0,0,0,0,0,0,118.75,0,19.79166666
C-62196,43.75,0,0,0,0,0,0,0,0,0,0,0,0,43.75,0,7.291666666
C-63782,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,2.083333334
C-61875,0,0,0,0,0,37.5,0,0,0,0,0,0,0,37.5,0,6.25
C-59553,337.5,400,262.5,37.5,75,6.25,0,0,0,0,0,0,0,1118.75,0,186.4583334
C-42729,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,2.083333334
C-47812,0,18.75,43.75,6.25,118.75,81.25,0,0,0,0,0,0,0,268.75,0,44.79166666
C-54535,0,0,0,0,0,0,0,0,130.1875,0,0,0,130.1875,0,21.69791666,0
C-65015,0,0,0,43.75,37.5,0,114.75,0,0,0,0,0,114.75,81.25,19.125,13.54166666
C-54409,0,125,0,0,0,0,0,0,0,0,0,0,0,125,0,20.83333334
C-58142,75,0,56.25,12.5,12.5,18.75,0,0,0,0,0,0,0,175,0,29.16666666
C-55998,0,0,0,50,37.5,50,0,0,0,0,0,0,0,137.5,0,22.91666666
C-60358,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,2.083333334
C-48661,200,175,225,112.5,162.5,100,0,0,0,0,0,0,0,975,0,162.5
C-56617,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,2.083333334
C-47983,0,0,0,0,0,0,525,218.75,150,350,562.5,300,2106.25,0,351.0416666,0
C-43135,0,0,12.5,37.5,0,0,0,0,0,0,0,0,0,50,0,8.333333334
C-62563,18.75,6.25,43.75,0,0,0,0,0,0,0,0,0,0,68.75,0,11.45833333
C-54573,150,0,0,0,0,0,0,0,0,0,0,0,0,150,0,25
C-56943,0,0,162.5,0,50,0,0,0,0,0,0,0,0,212.5,0,35.41666666
C-60772,0,0,0,0,0,0,101.3125,50.375,0,0,0,0,151.6875,0,25.28125,0
C-64463,75,62.5,87.5,0,0,0,0,0,0,0,0,0,0,225,0,37.5
C-65229,312.5,387.5,150,75,93.75,137.5,0,0,0,0,0,0,0,1156.25,0,192.7083334
C-41684,37.5,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,6.25
C-43671,0,150,0,0,25,0,0,0,0,0,0,0,0,175,0,29.16666666
C-60233,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,41.66666666
C-56965,50,0,37.5,87.5,0,25,0,0,0,0,0,0,0,200,0,33.33333334
C-64733,0,0,0,0,37.5,0,0,0,0,0,0,0,0,37.5,0,6.25
C-53420,125,0,0,0,0,0,0,0,0,0,0,0,0,125,0,20.83333334
C-56984,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,25,0,4.166666666
C-49821,6.25,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,1.041666666
C-49027,12.5,81.25,6.25,81.25,0,0,0,0,0,0,0,0,0,181.25,0,30.20833334
C-49496,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,25,0,4.166666666
C-55295,0,0,0,0,0,0,681.25,0,125,106.25,0,0,912.5,0,152.0833334,0
C-62789,0,0,0,0,0,0,275,0,0,126.25,125.75,127.925,654.925,0,109.1541667,0
C-56019,0,0,0,0,0,0,108.3125,108.875,0,0,0,0,217.1875,0,36.19791666,0
C-59271,87.5,37.5,137.5,12.5,18.75,12.5,0,0,0,0,0,0,0,306.25,0,51.04166666
C-63099,287.5,237.5,125,175,143.75,0,0,0,0,0,0,0,0,968.75,0,161.4583334
C-51265,75,0,0,0,0,0,0,0,0,0,0,0,0,75,0,12.5
C-53772,12.5,37.5,0,0,0,0,0,0,0,0,0,0,0,50,0,8.333333334
C-58264,0,0,0,0,0,0,0,379.125,0,0,0,0,379.125,0,63.1875,0
C-59054,106.25,100,68.75,125,12.5,0,0,0,0,0,0,0,0,412.5,0,68.75
C-65301,0,0,37.5,0,0,0,0,0,0,0,0,0,0,37.5,0,6.25
C-59062,0,0,287.5,0,0,0,0,0,0,0,0,0,0,287.5,0,47.91666666
C-63195,387.5,331.25,237.5,337.5,0,0,0,0,0,0,0,0,0,1293.75,0,215.625
C-60616,150,150,0,0,0,0,0,0,0,0,0,0,0,300,0,50
C-44688,0,0,0,0,0,6.25,0,0,0,0,0,0,0,6.25,0,1.041666666
C-64943,150,25,87.5,62.5,0,0,0,0,0,0,0,0,0,325,0,54.16666666
C-47773,100,150,112.5,162.5,75,81.25,0,0,0,0,0,0,0,681.25,0,113.5416667
C-65119,87.5,125,56.25,0,0,0,0,0,0,0,0,0,0,268.75,0,44.79166666
C-45101,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,25,0,4.166666666
C-64322,18.75,0,43.75,0,0,0,100,0,0,0,0,0,100,62.5,16.66666666,10.41666667
C-62664,150,12.5,12.5,62.5,25,37.5,0,0,0,0,0,0,0,300,0,50
C-58854,0,0,0,0,0,6.25,200,0,0,0,192.5,212.5,605,6.25,100.8333333,1.041666666
C-64013,175,137.5,81.25,0,0,0,0,0,0,0,0,0,0,393.75,0,65.625
C-44852,112.5,0,0,0,0,0,0,0,0,0,0,0,0,112.5,0,18.75
C-62006,75,43.75,18.75,0,0,0,0,0,0,0,0,0,0,137.5,0,22.91666666
C-61874,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,2.083333334
C-41118,37.5,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,6.25
C-55009,200,418.75,181.25,0,162.5,37.5,0,0,0,0,0,0,0,1000,0,166.6666666
C-56952,50,6.25,12.5,112.5,12.5,0,0,0,0,0,0,0,0,193.75,0,32.29166666
C-63311,362.5,187.5,225,118.75,6.25,0,0,0,0,0,0,0,0,900,0,150
C-64661,93.75,250,150,0,0,0,0,0,0,0,0,0,0,493.75,0,82.29166666
C-61370,0,0,0,0,81.25,93.75,0,0,0,0,0,0,0,175,0,29.16666666
C-60179,37.5,31.25,56.25,62.5,150,0,0,5,0,0,0,0,5,337.5,0.833333334,56.25
C-59190,62.5,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,10.41666667
C-63998,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,2.083333334
C-60065,250,100,118.75,6.25,0,0,0,0,0,0,0,0,0,475,0,79.16666666
C-47046,81.25,131.25,68.75,0,0,0,0,0,0,0,0,0,0,281.25,0,46.875
C-63370,137.5,187.5,162.5,87.5,68.75,0,0,0,0,0,0,0,0,643.75,0,107.2916667
C-48702,0,12.5,75,212.5,25,0,0,0,0,0,0,0,0,325,0,54.16666666
C-60420,0,0,0,0,6.25,0,0,0,0,0,0,0,0,6.25,0,1.041666666
C-54006,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,2.083333334
C-65420,50,6.25,0,0,0,0,0,0,0,0,0,0,0,56.25,0,9.375
C-60600,6.25,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,1.041666666
C-63802,62.5,6.25,0,0,0,0,0,0,0,0,0,0,0,68.75,0,11.45833333
C-55142,68.75,25,75,0,0,0,0,0,0,0,0,0,0,168.75,0,28.125
C-52650,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,2.083333334
C-54725,56.25,0,0,0,0,0,0,0,0,0,0,0,0,56.25,0,9.375
C-40020,0,0,0,137.5,175,0,0,0,0,0,0,0,0,312.5,0,52.08333334
C-61953,0,37.5,0,0,12.5,0,0,0,0,0,0,0,0,50,0,8.333333334
C-62927,0,0,37.5,0,0,0,0,0,0,0,0,0,0,37.5,0,6.25
C-59191,75,93.75,112.5,0,0,0,0,0,0,0,0,0,0,281.25,0,46.875
C-44723,0,0,6.25,0,0,0,0,0,0,0,0,0,0,6.25,0,1.041666666
C-57220,137.5,0,0,0,0,0,0,0,0,0,0,0,0,137.5,0,22.91666666
C-62977,6.25,106.25,0,0,0,0,0,0,0,0,0,0,0,112.5,0,18.75
C-42972,181.25,200,62.5,0,0,0,0,0,0,0,0,0,0,443.75,0,73.95833334
C-45099,0,0,0,0,0,0,0,0,325,250,200,250,1025,0,170.8333334,0
C-52191,0,18.75,25,0,0,0,0,0,0,0,0,0,0,43.75,0,7.291666666
C-43988,0,0,0,0,0,0,0,575,0,0,0,0,575,0,95.83333334,0
C-58279,0,50,12.5,0,12.5,0,0,0,0,0,0,0,0,75,0,12.5
C-55276,62.5,25,0,62.5,43.75,0,0,0,0,0,0,0,0,193.75,0,32.29166666
C-55469,87.5,25,12.5,6.25,12.5,0,0,0,0,0,0,0,0,143.75,0,23.95833334
C-46043,150,300,287.5,475,212.5,325,0,0,0,0,0,0,0,1750,0,291.6666666
C-54604,0,0,0,62.5,0,0,0,0,0,95.3125,0,0,95.3125,62.5,15.88541666,10.41666667
C-44790,0,0,0,0,0,0,0,0,187.5,193.75,168.75,0,550,0,91.66666666,0
C-49222,0,0,18.75,0,0,0,594.375,0,0,0,0,0,594.375,18.75,99.0625,3.125
C-58065,0,0,0,0,0,0,133,0,0,0,0,0,133,0,22.16666666,0
C-58362,962.5,137.5,37.5,0,0,0,0,0,0,0,0,0,0,1137.5,0,189.5833334
C-64428,225,150,93.75,93.75,100,68.75,0,0,0,0,0,0,0,731.25,0,121.875
C-49708,0,0,0,0,0,0,108.875,0,0,0,0,0,108.875,0,18.14583334,0
C-62416,25,50,0,25,6.25,0,0,0,0,0,0,0,0,106.25,0,17.70833334
C-52858,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,2.083333334
C-61460,50,56.25,68.75,75,50,18.75,0,0,0,0,0,0,0,318.75,0,53.125
C-55364,0,0,0,0,0,0,107.5,0,225,107.5,212.5,0,652.5,0,108.75,0
C-61884,306.25,256.25,0,0,0,0,0,0,0,0,0,0,0,562.5,0,93.75
C-61676,25,0,6.25,6.25,0,0,0,0,0,0,0,0,0,37.5,0,6.25
C-59101,0,6.25,0,0,0,0,0,0,0,0,0,0,0,6.25,0,1.041666666
C-56259,50,0,0,0,0,0,0,0,0,0,0,0,0,50,0,8.333333334
C-53353,0,0,0,0,0,0,166.5,80.25,0,76.4375,0,0,323.1875,0,53.86458334,0
C-48621,0,50,0,37.5,6.25,6.25,0,0,0,0,0,0,0,100,0,16.66666666
C-51467,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,2.083333334
C-49273,0,0,62.5,0,0,0,0,0,0,0,0,0,0,62.5,0,10.41666667
C-58388,0,0,56.25,0,0,0,0,0,0,0,0,0,0,56.25,0,9.375
C-63606,62.5,12.5,62.5,37.5,0,0,0,0,0,0,0,0,0,175,0,29.16666666
C-61933,0,25,12.5,0,0,0,0,0,0,0,0,0,0,37.5,0,6.25
C-56512,75,250,37.5,75,112.5,112.5,0,0,0,0,0,0,0,662.5,0,110.4166667
